episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
106,30105,black,0-1,1.0,1.0,14,checkmate,False
107,30106,white,1/2-1/2,0.0,0.5,100,max_plies,False
108,30107,black,1/2-1/2,0.0,0.5,100,max_plies,False
109,30108,white,1-0,1.0,1.0,25,checkmate,False
110,30109,black,1/2-1/2,0.0,0.5,100,max_plies,False
111,30110,white,1-0,1.0,1.0,95,checkmate,False
112,30111,black,0-1,1.0,1.0,26,checkmate,False
113,30112,white,1-0,1.0,1.0,23,checkmate,False
114,30113,black,0-1,1.0,1.0,96,checkmate,False
115,30114,white,1/2-1/2,0.0,0.5,69,threefold_repetition,False
116,30115,black,1/2-1/2,0.0,0.5,100,max_plies,False
117,30116,white,1/2-1/2,0.0,0.5,100,max_plies,False
118,30117,black,0-1,1.0,1.0,18,checkmate,False
119,30118,white,1-0,1.0,1.0,45,checkmate,False
120,30119,black,0-1,1.0,1.0,52,checkmate,False
121,30120,white,1-0,1.0,1.0,17,checkmate,False
122,30121,black,0-1,1.0,1.0,40,checkmate,False
123,30122,white,1-0,1.0,1.0,45,checkmate,False
124,30123,black,0-1,1.0,1.0,30,checkmate,False
125,30124,white,1-0,1.0,1.0,31,checkmate,False
126,30125,black,0-1,1.0,1.0,58,checkmate,False
127,30126,white,1/2-1/2,0.0,0.5,57,threefold_repetition,False
128,30127,black,1/2-1/2,0.0,0.5,100,max_plies,False
129,30128,white,1-0,1.0,1.0,17,checkmate,False
130,30129,black,1/2-1/2,0.0,0.5,100,max_plies,False
131,30130,white,1-0,1.0,1.0,47,checkmate,False
132,30131,black,1/2-1/2,0.0,0.5,100,max_plies,False
133,30132,white,1/2-1/2,0.0,0.5,55,threefold_repetition,False
