episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
75,50074,white,1/2-1/2,0.0,0.5,100,max_plies,False
76,50075,black,1/2-1/2,0.0,0.5,100,max_plies,False
77,50076,white,1/2-1/2,0.0,0.5,98,threefold_repetition,False
78,50077,black,1/2-1/2,0.0,0.5,100,max_plies,False
79,50078,white,1/2-1/2,0.0,0.5,67,threefold_repetition,False
80,50079,black,1/2-1/2,0.0,0.5,100,max_plies,False
81,50080,white,1/2-1/2,0.0,0.5,71,threefold_repetition,False
82,50081,black,1/2-1/2,0.0,0.5,100,max_plies,False
83,50082,white,1/2-1/2,0.0,0.5,100,max_plies,False
84,50083,black,0-1,1.0,1.0,32,checkmate,False
85,50084,white,1-0,1.0,1.0,47,checkmate,False
86,50085,black,1/2-1/2,0.0,0.5,71,threefold_repetition,False
87,50086,white,1/2-1/2,0.0,0.5,100,max_plies,False
88,50087,black,0-1,1.0,1.0,76,checkmate,False
89,50088,white,1/2-1/2,0.0,0.5,42,threefold_repetition,False
90,50089,black,1/2-1/2,0.0,0.5,100,max_plies,False
91,50090,white,1-0,1.0,1.0,71,checkmate,False
92,50091,black,0-1,1.0,1.0,90,checkmate,False
93,50092,white,1/2-1/2,0.0,0.5,89,threefold_repetition,False
94,50093,black,1/2-1/2,0.0,0.5,100,max_plies,False
95,50094,white,1-0,1.0,1.0,19,checkmate,False
96,50095,black,0-1,1.0,1.0,50,checkmate,False
97,50096,white,1/2-1/2,0.0,0.5,95,threefold_repetition,False
98,50097,black,0-1,1.0,1.0,14,checkmate,False
99,50098,white,1/2-1/2,0.0,0.5,100,max_plies,False
100,50099,black,1/2-1/2,0.0,0.5,70,threefold_repetition,False
101,50100,white,1-0,1.0,1.0,87,checkmate,False
102,50101,black,1/2-1/2,0.0,0.5,100,max_plies,False
103,50102,white,1/2-1/2,0.0,0.5,100,max_plies,False
104,50103,black,1/2-1/2,0.0,0.5,100,max_plies,False
105,50104,white,1/2-1/2,0.0,0.5,100,max_plies,False
106,50105,black,0-1,1.0,1.0,14,checkmate,False
107,50106,white,1/2-1/2,0.0,0.5,100,max_plies,False
108,50107,black,1/2-1/2,0.0,0.5,100,max_plies,False
109,50108,white,1-0,1.0,1.0,45,checkmate,False
110,50109,black,1/2-1/2,0.0,0.5,100,max_plies,False
111,50110,white,1/2-1/2,0.0,0.5,100,max_plies,False
112,50111,black,1/2-1/2,0.0,0.5,100,max_plies,False
113,50112,white,1-0,1.0,1.0,41,checkmate,False
114,50113,black,0-1,1.0,1.0,10,checkmate,False
115,50114,white,1/2-1/2,0.0,0.5,100,max_plies,False
116,50115,black,0-1,1.0,1.0,40,checkmate,False
117,50116,white,1/2-1/2,0.0,0.5,28,threefold_repetition,False
118,50117,black,1/2-1/2,0.0,0.5,100,max_plies,False
119,50118,white,1/2-1/2,0.0,0.5,100,max_plies,False
120,50119,black,1/2-1/2,0.0,0.5,100,max_plies,False
121,50120,white,1/2-1/2,0.0,0.5,100,max_plies,False
122,50121,black,1/2-1/2,0.0,0.5,69,threefold_repetition,False
123,50122,white,1/2-1/2,0.0,0.5,100,max_plies,False
124,50123,black,1/2-1/2,0.0,0.5,100,max_plies,False
125,50124,white,1-0,1.0,1.0,97,checkmate,False
126,50125,black,1/2-1/2,0.0,0.5,100,max_plies,False
127,50126,white,1/2-1/2,0.0,0.5,100,max_plies,False
128,50127,black,0-1,1.0,1.0,50,checkmate,False
129,50128,white,1/2-1/2,0.0,0.5,57,threefold_repetition,False
130,50129,black,1/2-1/2,0.0,0.5,100,max_plies,False
131,50130,white,1-0,1.0,1.0,25,checkmate,False
132,50131,black,1/2-1/2,0.0,0.5,100,max_plies,False
133,50132,white,1/2-1/2,0.0,0.5,100,threefold_repetition,False
134,50133,black,1/2-1/2,0.0,0.5,100,max_plies,False
135,50134,white,1-0,1.0,1.0,65,checkmate,False
136,50135,black,1/2-1/2,0.0,0.5,100,max_plies,False
137,50136,white,1/2-1/2,0.0,0.5,100,max_plies,False
138,50137,black,0-1,1.0,1.0,58,checkmate,False
139,50138,white,1/2-1/2,0.0,0.5,58,threefold_repetition,False
