episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
884,94883,black,1/2-1/2,0.0,0.5,36,threefold_repetition,False
885,94884,white,1-0,1.0,1.0,95,checkmate,False
886,94885,black,1/2-1/2,0.0,0.5,200,max_plies,False
887,94886,white,1/2-1/2,0.0,0.5,119,threefold_repetition,False
888,94887,black,1/2-1/2,0.0,0.5,173,threefold_repetition,False
889,94888,white,1/2-1/2,0.0,0.5,193,threefold_repetition,False
890,94889,black,1/2-1/2,0.0,0.5,200,max_plies,False
891,94890,white,1-0,1.0,1.0,29,checkmate,False
892,94891,black,1/2-1/2,0.0,0.5,76,threefold_repetition,False
893,94892,white,1/2-1/2,0.0,0.5,200,max_plies,False
894,94893,black,1-0,-1.0,0.0,89,checkmate,False
895,94894,white,1/2-1/2,0.0,0.5,162,insufficient_material,False
896,94895,black,1/2-1/2,0.0,0.5,179,threefold_repetition,False
897,94896,white,1-0,1.0,1.0,129,checkmate,False
898,94897,black,0-1,1.0,1.0,30,checkmate,False
899,94898,white,1-0,1.0,1.0,155,checkmate,False
900,94899,black,0-1,1.0,1.0,48,checkmate,False
901,94900,white,1/2-1/2,0.0,0.5,200,max_plies,False
902,94901,black,1/2-1/2,0.0,0.5,64,threefold_repetition,False
903,94902,white,1/2-1/2,0.0,0.5,130,threefold_repetition,False
904,94903,black,0-1,1.0,1.0,66,checkmate,False
905,94904,white,1-0,1.0,1.0,97,checkmate,False
906,94905,black,1/2-1/2,0.0,0.5,34,threefold_repetition,False
907,94906,white,1/2-1/2,0.0,0.5,200,max_plies,False
908,94907,black,1/2-1/2,0.0,0.5,200,max_plies,False
909,94908,white,1/2-1/2,0.0,0.5,138,threefold_repetition,False
910,94909,black,1/2-1/2,0.0,0.5,200,max_plies,False
911,94910,white,1-0,1.0,1.0,55,checkmate,False
912,94911,black,1/2-1/2,0.0,0.5,142,threefold_repetition,False
913,94912,white,1/2-1/2,0.0,0.5,127,threefold_repetition,False
914,94913,black,0-1,1.0,1.0,24,checkmate,False
915,94914,white,1/2-1/2,0.0,0.5,171,threefold_repetition,False
916,94915,black,1/2-1/2,0.0,0.5,152,stalemate,False
917,94916,white,1/2-1/2,0.0,0.5,73,threefold_repetition,False
918,94917,black,0-1,1.0,1.0,22,checkmate,False
919,94918,white,1-0,1.0,1.0,57,checkmate,False
920,94919,black,1/2-1/2,0.0,0.5,110,threefold_repetition,False
921,94920,white,1-0,1.0,1.0,29,checkmate,False
922,94921,black,0-1,1.0,1.0,82,checkmate,False
923,94922,white,1/2-1/2,0.0,0.5,186,threefold_repetition,False
924,94923,black,1/2-1/2,0.0,0.5,120,threefold_repetition,False
925,94924,white,1/2-1/2,0.0,0.5,166,threefold_repetition,False
926,94925,black,1/2-1/2,0.0,0.5,70,threefold_repetition,False
927,94926,white,1-0,1.0,1.0,163,checkmate,False
928,94927,black,1/2-1/2,0.0,0.5,200,max_plies,False
929,94928,white,1/2-1/2,0.0,0.5,50,threefold_repetition,False
930,94929,black,1/2-1/2,0.0,0.5,109,threefold_repetition,False
931,94930,white,1/2-1/2,0.0,0.5,110,threefold_repetition,False
932,94931,black,1/2-1/2,0.0,0.5,56,threefold_repetition,False
933,94932,white,1-0,1.0,1.0,33,checkmate,False
934,94933,black,1/2-1/2,0.0,0.5,92,threefold_repetition,False
935,94934,white,1-0,1.0,1.0,95,checkmate,False
936,94935,black,1/2-1/2,0.0,0.5,102,threefold_repetition,False
937,94936,white,1-0,1.0,1.0,37,checkmate,False
938,94937,black,0-1,1.0,1.0,34,checkmate,False
939,94938,white,1/2-1/2,0.0,0.5,160,threefold_repetition,False
940,94939,black,1/2-1/2,0.0,0.5,132,threefold_repetition,False
941,94940,white,1/2-1/2,0.0,0.5,158,threefold_repetition,False
942,94941,black,0-1,1.0,1.0,84,checkmate,False
943,94942,white,1/2-1/2,0.0,0.5,200,max_plies,False
944,94943,black,1-0,-1.0,0.0,23,checkmate,False
945,94944,white,1-0,1.0,1.0,143,checkmate,False
946,94945,black,1/2-1/2,0.0,0.5,128,stalemate,False
947,94946,white,1/2-1/2,0.0,0.5,33,threefold_repetition,False
948,94947,black,0-1,1.0,1.0,76,checkmate,False
949,94948,white,1-0,1.0,1.0,95,checkmate,False
950,94949,black,1/2-1/2,0.0,0.5,34,threefold_repetition,False
951,94950,white,1-0,1.0,1.0,93,checkmate,False
952,94951,black,0-1,1.0,1.0,92,checkmate,False
953,94952,white,1/2-1/2,0.0,0.5,50,threefold_repetition,False
954,94953,black,1/2-1/2,0.0,0.5,176,insufficient_material,False
955,94954,white,1/2-1/2,0.0,0.5,200,max_plies,False
956,94955,black,1/2-1/2,0.0,0.5,98,threefold_repetition,False
957,94956,white,1-0,1.0,1.0,107,checkmate,False
958,94957,black,0-1,1.0,1.0,14,checkmate,False
959,94958,white,1/2-1/2,0.0,0.5,176,threefold_repetition,False
960,94959,black,1/2-1/2,0.0,0.5,135,threefold_repetition,False
961,94960,white,1-0,1.0,1.0,15,checkmate,False
962,94961,black,1/2-1/2,0.0,0.5,73,threefold_repetition,False
963,94962,white,1/2-1/2,0.0,0.5,84,threefold_repetition,False
964,94963,black,1/2-1/2,0.0,0.5,127,threefold_repetition,False
965,94964,white,1-0,1.0,1.0,95,checkmate,False
966,94965,black,1/2-1/2,0.0,0.5,170,insufficient_material,False
967,94966,white,1/2-1/2,0.0,0.5,194,threefold_repetition,False
968,94967,black,0-1,1.0,1.0,18,checkmate,False
969,94968,white,1/2-1/2,0.0,0.5,166,insufficient_material,False
970,94969,black,1/2-1/2,0.0,0.5,126,threefold_repetition,False
971,94970,white,1/2-1/2,0.0,0.5,75,threefold_repetition,False
972,94971,black,1/2-1/2,0.0,0.5,122,threefold_repetition,False
973,94972,white,1-0,1.0,1.0,67,checkmate,False
974,94973,black,0-1,1.0,1.0,76,checkmate,False
975,94974,white,1/2-1/2,0.0,0.5,92,threefold_repetition,False
976,94975,black,1/2-1/2,0.0,0.5,200,max_plies,False
977,94976,white,1/2-1/2,0.0,0.5,105,threefold_repetition,False
978,94977,black,0-1,1.0,1.0,38,checkmate,False
979,94978,white,1-0,1.0,1.0,17,checkmate,False
980,94979,black,0-1,1.0,1.0,22,checkmate,False
981,94980,white,1-0,1.0,1.0,89,checkmate,False
982,94981,black,0-1,1.0,1.0,20,checkmate,False
983,94982,white,1/2-1/2,0.0,0.5,200,max_plies,False
984,94983,black,0-1,1.0,1.0,102,checkmate,False
985,94984,white,1-0,1.0,1.0,27,checkmate,False
986,94985,black,1/2-1/2,0.0,0.5,109,threefold_repetition,False
987,94986,white,1/2-1/2,0.0,0.5,121,threefold_repetition,False
988,94987,black,0-1,1.0,1.0,108,checkmate,False
989,94988,white,1/2-1/2,0.0,0.5,200,max_plies,False
990,94989,black,0-1,1.0,1.0,76,checkmate,False
991,94990,white,1-0,1.0,1.0,61,checkmate,False
992,94991,black,1/2-1/2,0.0,0.5,200,max_plies,False
993,94992,white,1-0,1.0,1.0,67,checkmate,False
994,94993,black,0-1,1.0,1.0,152,checkmate,False
995,94994,white,1/2-1/2,0.0,0.5,154,threefold_repetition,False
996,94995,black,1/2-1/2,0.0,0.5,185,threefold_repetition,False
997,94996,white,1/2-1/2,0.0,0.5,101,threefold_repetition,False
998,94997,black,1/2-1/2,0.0,0.5,166,threefold_repetition,False
999,94998,white,1-0,1.0,1.0,99,checkmate,False
1000,94999,black,1/2-1/2,0.0,0.5,96,threefold_repetition,False
