episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
442,94441,black,0-1,1.0,1.0,52,checkmate,False
443,94442,white,1/2-1/2,0.0,0.5,70,threefold_repetition,False
444,94443,black,1/2-1/2,0.0,0.5,200,threefold_repetition,False
445,94444,white,1/2-1/2,0.0,0.5,113,threefold_repetition,False
446,94445,black,1/2-1/2,0.0,0.5,179,threefold_repetition,False
447,94446,white,1/2-1/2,0.0,0.5,100,threefold_repetition,False
448,94447,black,1/2-1/2,0.0,0.5,40,threefold_repetition,False
449,94448,white,1/2-1/2,0.0,0.5,200,max_plies,False
450,94449,black,1/2-1/2,0.0,0.5,130,threefold_repetition,False
451,94450,white,1-0,1.0,1.0,25,checkmate,False
452,94451,black,0-1,1.0,1.0,18,checkmate,False
453,94452,white,1/2-1/2,0.0,0.5,37,threefold_repetition,False
454,94453,black,0-1,1.0,1.0,72,checkmate,False
455,94454,white,1/2-1/2,0.0,0.5,104,threefold_repetition,False
456,94455,black,1/2-1/2,0.0,0.5,68,threefold_repetition,False
457,94456,white,1-0,1.0,1.0,15,checkmate,False
458,94457,black,0-1,1.0,1.0,20,checkmate,False
459,94458,white,1/2-1/2,0.0,0.5,130,threefold_repetition,False
460,94459,black,0-1,1.0,1.0,62,checkmate,False
461,94460,white,1/2-1/2,0.0,0.5,200,max_plies,False
462,94461,black,1/2-1/2,0.0,0.5,178,threefold_repetition,False
463,94462,white,1-0,1.0,1.0,49,checkmate,False
464,94463,black,0-1,1.0,1.0,42,checkmate,False
465,94464,white,1-0,1.0,1.0,33,checkmate,False
466,94465,black,1/2-1/2,0.0,0.5,143,threefold_repetition,False
467,94466,white,1-0,1.0,1.0,17,checkmate,False
468,94467,black,0-1,1.0,1.0,30,checkmate,False
469,94468,white,1-0,1.0,1.0,113,checkmate,False
470,94469,black,0-1,1.0,1.0,112,checkmate,False
471,94470,white,1/2-1/2,0.0,0.5,200,max_plies,False
472,94471,black,1/2-1/2,0.0,0.5,200,max_plies,False
473,94472,white,1/2-1/2,0.0,0.5,140,threefold_repetition,False
474,94473,black,0-1,1.0,1.0,108,checkmate,False
475,94474,white,1/2-1/2,0.0,0.5,129,threefold_repetition,False
476,94475,black,1/2-1/2,0.0,0.5,200,max_plies,False
477,94476,white,1/2-1/2,0.0,0.5,200,max_plies,False
478,94477,black,1/2-1/2,0.0,0.5,86,threefold_repetition,False
479,94478,white,1-0,1.0,1.0,91,checkmate,False
480,94479,black,0-1,1.0,1.0,92,checkmate,False
481,94480,white,1/2-1/2,0.0,0.5,167,insufficient_material,False
482,94481,black,1/2-1/2,0.0,0.5,167,threefold_repetition,False
483,94482,white,1-0,1.0,1.0,83,checkmate,False
484,94483,black,1/2-1/2,0.0,0.5,110,threefold_repetition,False
485,94484,white,1-0,1.0,1.0,21,checkmate,False
486,94485,black,0-1,1.0,1.0,24,checkmate,False
487,94486,white,0-1,-1.0,0.0,66,checkmate,False
488,94487,black,1/2-1/2,0.0,0.5,64,threefold_repetition,False
489,94488,white,1/2-1/2,0.0,0.5,110,threefold_repetition,False
490,94489,black,0-1,1.0,1.0,40,checkmate,False
491,94490,white,1-0,1.0,1.0,77,checkmate,False
492,94491,black,1/2-1/2,0.0,0.5,35,threefold_repetition,False
493,94492,white,1/2-1/2,0.0,0.5,90,threefold_repetition,False
494,94493,black,0-1,1.0,1.0,20,checkmate,False
495,94494,white,1/2-1/2,0.0,0.5,200,max_plies,False
496,94495,black,1/2-1/2,0.0,0.5,81,threefold_repetition,False
497,94496,white,1/2-1/2,0.0,0.5,140,threefold_repetition,False
498,94497,black,0-1,1.0,1.0,84,checkmate,False
499,94498,white,1-0,1.0,1.0,129,checkmate,False
500,94499,black,0-1,1.0,1.0,54,checkmate,False
501,94500,white,1/2-1/2,0.0,0.5,142,threefold_repetition,False
502,94501,black,1/2-1/2,0.0,0.5,179,threefold_repetition,False
503,94502,white,1-0,1.0,1.0,91,checkmate,False
504,94503,black,0-1,1.0,1.0,36,checkmate,False
505,94504,white,1/2-1/2,0.0,0.5,85,threefold_repetition,False
506,94505,black,1/2-1/2,0.0,0.5,72,threefold_repetition,False
507,94506,white,1-0,1.0,1.0,87,checkmate,False
508,94507,black,0-1,1.0,1.0,94,checkmate,False
509,94508,white,1-0,1.0,1.0,11,checkmate,False
510,94509,black,1/2-1/2,0.0,0.5,119,threefold_repetition,False
511,94510,white,1/2-1/2,0.0,0.5,200,max_plies,False
512,94511,black,1/2-1/2,0.0,0.5,200,max_plies,False
513,94512,white,1/2-1/2,0.0,0.5,180,threefold_repetition,False
514,94513,black,1/2-1/2,0.0,0.5,72,threefold_repetition,False
515,94514,white,1-0,1.0,1.0,71,checkmate,False
516,94515,black,0-1,1.0,1.0,22,checkmate,False
517,94516,white,1/2-1/2,0.0,0.5,188,threefold_repetition,False
518,94517,black,1/2-1/2,0.0,0.5,89,threefold_repetition,False
519,94518,white,1/2-1/2,0.0,0.5,106,threefold_repetition,False
520,94519,black,0-1,1.0,1.0,108,checkmate,False
521,94520,white,1/2-1/2,0.0,0.5,124,threefold_repetition,False
522,94521,black,1/2-1/2,0.0,0.5,56,threefold_repetition,False
523,94522,white,1-0,1.0,1.0,29,checkmate,False
524,94523,black,0-1,1.0,1.0,80,checkmate,False
525,94524,white,1/2-1/2,0.0,0.5,124,threefold_repetition,False
526,94525,black,0-1,1.0,1.0,76,checkmate,False
527,94526,white,1-0,1.0,1.0,23,checkmate,False
528,94527,black,0-1,1.0,1.0,74,checkmate,False
529,94528,white,1/2-1/2,0.0,0.5,200,max_plies,False
530,94529,black,0-1,1.0,1.0,38,checkmate,False
531,94530,white,1/2-1/2,0.0,0.5,140,threefold_repetition,False
532,94531,black,1/2-1/2,0.0,0.5,200,max_plies,False
533,94532,white,1/2-1/2,0.0,0.5,35,threefold_repetition,False
534,94533,black,0-1,1.0,1.0,58,checkmate,False
535,94534,white,1-0,1.0,1.0,17,checkmate,False
536,94535,black,1/2-1/2,0.0,0.5,80,threefold_repetition,False
537,94536,white,1-0,1.0,1.0,57,checkmate,False
538,94537,black,0-1,1.0,1.0,20,checkmate,False
539,94538,white,1-0,1.0,1.0,77,checkmate,False
540,94539,black,1/2-1/2,0.0,0.5,123,threefold_repetition,False
541,94540,white,1/2-1/2,0.0,0.5,118,threefold_repetition,False
542,94541,black,1/2-1/2,0.0,0.5,200,max_plies,False
543,94542,white,1/2-1/2,0.0,0.5,200,max_plies,False
544,94543,black,0-1,1.0,1.0,114,checkmate,False
545,94544,white,1/2-1/2,0.0,0.5,87,threefold_repetition,False
546,94545,black,0-1,1.0,1.0,62,checkmate,False
547,94546,white,1-0,1.0,1.0,121,checkmate,False
548,94547,black,0-1,1.0,1.0,50,checkmate,False
549,94548,white,1/2-1/2,0.0,0.5,79,threefold_repetition,False
550,94549,black,0-1,1.0,1.0,106,checkmate,False
551,94550,white,1-0,1.0,1.0,53,checkmate,False
552,94551,black,0-1,1.0,1.0,56,checkmate,False
553,94552,white,1-0,1.0,1.0,23,checkmate,False
554,94553,black,1/2-1/2,0.0,0.5,137,threefold_repetition,False
555,94554,white,1-0,1.0,1.0,19,checkmate,False
556,94555,black,1/2-1/2,0.0,0.5,200,max_plies,False
557,94556,white,1-0,1.0,1.0,27,checkmate,False
558,94557,black,1/2-1/2,0.0,0.5,40,threefold_repetition,False
559,94558,white,1-0,1.0,1.0,89,checkmate,False
560,94559,black,1/2-1/2,0.0,0.5,48,threefold_repetition,False
561,94560,white,1-0,1.0,1.0,111,checkmate,False
562,94561,black,1/2-1/2,0.0,0.5,101,threefold_repetition,False
563,94562,white,1-0,1.0,1.0,31,checkmate,False
564,94563,black,0-1,1.0,1.0,26,checkmate,False
565,94564,white,1/2-1/2,0.0,0.5,75,threefold_repetition,False
566,94565,black,1/2-1/2,0.0,0.5,135,threefold_repetition,False
567,94566,white,1-0,1.0,1.0,109,checkmate,False
568,94567,black,1/2-1/2,0.0,0.5,181,insufficient_material,False
569,94568,white,1-0,1.0,1.0,41,checkmate,False
570,94569,black,0-1,1.0,1.0,120,checkmate,False
571,94570,white,1-0,1.0,1.0,21,checkmate,False
572,94571,black,1/2-1/2,0.0,0.5,102,threefold_repetition,False
573,94572,white,1/2-1/2,0.0,0.5,113,threefold_repetition,False
574,94573,black,1/2-1/2,0.0,0.5,197,threefold_repetition,False
575,94574,white,1/2-1/2,0.0,0.5,92,threefold_repetition,False
576,94575,black,1/2-1/2,0.0,0.5,93,threefold_repetition,False
577,94576,white,0-1,-1.0,0.0,68,checkmate,False
578,94577,black,1/2-1/2,0.0,0.5,96,threefold_repetition,False
579,94578,white,1-0,1.0,1.0,53,checkmate,False
580,94579,black,0-1,1.0,1.0,28,checkmate,False
581,94580,white,1-0,1.0,1.0,37,checkmate,False
582,94581,black,1/2-1/2,0.0,0.5,45,threefold_repetition,False
583,94582,white,1-0,1.0,1.0,151,checkmate,False
584,94583,black,1/2-1/2,0.0,0.5,133,threefold_repetition,False
585,94584,white,1-0,1.0,1.0,51,checkmate,False
586,94585,black,1/2-1/2,0.0,0.5,200,max_plies,False
587,94586,white,1-0,1.0,1.0,103,checkmate,False
588,94587,black,1/2-1/2,0.0,0.5,200,max_plies,False
589,94588,white,1/2-1/2,0.0,0.5,153,threefold_repetition,False
590,94589,black,1/2-1/2,0.0,0.5,172,threefold_repetition,False
591,94590,white,1/2-1/2,0.0,0.5,70,threefold_repetition,False
592,94591,black,0-1,1.0,1.0,66,checkmate,False
593,94592,white,1-0,1.0,1.0,49,checkmate,False
594,94593,black,0-1,1.0,1.0,28,checkmate,False
595,94594,white,1/2-1/2,0.0,0.5,121,threefold_repetition,False
596,94595,black,1/2-1/2,0.0,0.5,158,insufficient_material,False
597,94596,white,1/2-1/2,0.0,0.5,79,threefold_repetition,False
598,94597,black,0-1,1.0,1.0,94,checkmate,False
599,94598,white,1/2-1/2,0.0,0.5,102,threefold_repetition,False
600,94599,black,1/2-1/2,0.0,0.5,200,max_plies,False
601,94600,white,1/2-1/2,0.0,0.5,70,threefold_repetition,False
602,94601,black,1/2-1/2,0.0,0.5,177,threefold_repetition,False
603,94602,white,1/2-1/2,0.0,0.5,124,threefold_repetition,False
604,94603,black,1/2-1/2,0.0,0.5,128,threefold_repetition,False
605,94604,white,1-0,1.0,1.0,81,checkmate,False
606,94605,black,1/2-1/2,0.0,0.5,72,threefold_repetition,False
607,94606,white,1-0,1.0,1.0,57,checkmate,False
608,94607,black,1/2-1/2,0.0,0.5,145,threefold_repetition,False
609,94608,white,1-0,1.0,1.0,121,checkmate,False
610,94609,black,0-1,1.0,1.0,146,checkmate,False
611,94610,white,1-0,1.0,1.0,31,checkmate,False
612,94611,black,1/2-1/2,0.0,0.5,82,threefold_repetition,False
613,94612,white,1-0,1.0,1.0,95,checkmate,False
614,94613,black,1/2-1/2,0.0,0.5,90,threefold_repetition,False
615,94614,white,1/2-1/2,0.0,0.5,115,threefold_repetition,False
616,94615,black,0-1,1.0,1.0,28,checkmate,False
617,94616,white,1/2-1/2,0.0,0.5,73,threefold_repetition,False
618,94617,black,1/2-1/2,0.0,0.5,200,max_plies,False
619,94618,white,1-0,1.0,1.0,123,checkmate,False
620,94619,black,0-1,1.0,1.0,74,checkmate,False
621,94620,white,1/2-1/2,0.0,0.5,72,threefold_repetition,False
622,94621,black,1/2-1/2,0.0,0.5,158,threefold_repetition,False
623,94622,white,1-0,1.0,1.0,19,checkmate,False
624,94623,black,0-1,1.0,1.0,26,checkmate,False
625,94624,white,1/2-1/2,0.0,0.5,200,max_plies,False
626,94625,black,0-1,1.0,1.0,80,checkmate,False
627,94626,white,1-0,1.0,1.0,119,checkmate,False
628,94627,black,1/2-1/2,0.0,0.5,141,threefold_repetition,False
629,94628,white,1-0,1.0,1.0,75,checkmate,False
630,94629,black,1/2-1/2,0.0,0.5,77,threefold_repetition,False
631,94630,white,1-0,1.0,1.0,35,checkmate,False
632,94631,black,0-1,1.0,1.0,52,checkmate,False
633,94632,white,1-0,1.0,1.0,33,checkmate,False
634,94633,black,1/2-1/2,0.0,0.5,118,threefold_repetition,False
635,94634,white,1/2-1/2,0.0,0.5,200,max_plies,False
636,94635,black,1/2-1/2,0.0,0.5,77,threefold_repetition,False
637,94636,white,1-0,1.0,1.0,111,checkmate,False
638,94637,black,1/2-1/2,0.0,0.5,28,threefold_repetition,False
639,94638,white,1/2-1/2,0.0,0.5,102,threefold_repetition,False
640,94639,black,1/2-1/2,0.0,0.5,128,insufficient_material,False
641,94640,white,1-0,1.0,1.0,139,checkmate,False
642,94641,black,0-1,1.0,1.0,54,checkmate,False
643,94642,white,1/2-1/2,0.0,0.5,120,threefold_repetition,False
644,94643,black,1/2-1/2,0.0,0.5,200,max_plies,False
645,94644,white,1/2-1/2,0.0,0.5,200,max_plies,False
646,94645,black,1-0,-1.0,0.0,171,checkmate,False
647,94646,white,1-0,1.0,1.0,153,checkmate,False
648,94647,black,0-1,1.0,1.0,86,checkmate,False
649,94648,white,1-0,1.0,1.0,61,checkmate,False
650,94649,black,0-1,1.0,1.0,60,checkmate,False
651,94650,white,1-0,1.0,1.0,97,checkmate,False
652,94651,black,0-1,1.0,1.0,156,checkmate,False
653,94652,white,1/2-1/2,0.0,0.5,70,threefold_repetition,False
654,94653,black,1/2-1/2,0.0,0.5,156,threefold_repetition,False
655,94654,white,1-0,1.0,1.0,93,checkmate,False
656,94655,black,1/2-1/2,0.0,0.5,54,threefold_repetition,False
657,94656,white,1-0,1.0,1.0,65,checkmate,False
658,94657,black,0-1,1.0,1.0,16,checkmate,False
659,94658,white,1-0,1.0,1.0,47,checkmate,False
660,94659,black,1/2-1/2,0.0,0.5,178,threefold_repetition,False
661,94660,white,1-0,1.0,1.0,65,checkmate,False
662,94661,black,0-1,1.0,1.0,68,checkmate,False
663,94662,white,1-0,1.0,1.0,41,checkmate,False
664,94663,black,0-1,1.0,1.0,90,checkmate,False
665,94664,white,1/2-1/2,0.0,0.5,174,insufficient_material,False
666,94665,black,1/2-1/2,0.0,0.5,64,threefold_repetition,False
667,94666,white,1/2-1/2,0.0,0.5,140,threefold_repetition,False
668,94667,black,1-0,-1.0,0.0,57,checkmate,False
669,94668,white,1-0,1.0,1.0,149,checkmate,False
670,94669,black,1/2-1/2,0.0,0.5,200,max_plies,False
671,94670,white,1/2-1/2,0.0,0.5,116,threefold_repetition,False
672,94671,black,1/2-1/2,0.0,0.5,100,threefold_repetition,False
673,94672,white,1/2-1/2,0.0,0.5,90,threefold_repetition,False
674,94673,black,1/2-1/2,0.0,0.5,48,threefold_repetition,False
675,94674,white,1-0,1.0,1.0,13,checkmate,False
676,94675,black,1-0,-1.0,0.0,55,checkmate,False
677,94676,white,1-0,1.0,1.0,5,checkmate,False
678,94677,black,0-1,1.0,1.0,142,checkmate,False
679,94678,white,1-0,1.0,1.0,45,checkmate,False
680,94679,black,1/2-1/2,0.0,0.5,148,threefold_repetition,False
681,94680,white,1/2-1/2,0.0,0.5,194,threefold_repetition,False
682,94681,black,1/2-1/2,0.0,0.5,174,threefold_repetition,False
683,94682,white,1/2-1/2,0.0,0.5,191,threefold_repetition,False
684,94683,black,0-1,1.0,1.0,68,checkmate,False
685,94684,white,1-0,1.0,1.0,41,checkmate,False
686,94685,black,1/2-1/2,0.0,0.5,161,threefold_repetition,False
687,94686,white,1/2-1/2,0.0,0.5,166,threefold_repetition,False
688,94687,black,1/2-1/2,0.0,0.5,100,threefold_repetition,False
689,94688,white,1/2-1/2,0.0,0.5,112,threefold_repetition,False
690,94689,black,0-1,1.0,1.0,116,checkmate,False
691,94690,white,1/2-1/2,0.0,0.5,117,threefold_repetition,False
692,94691,black,1/2-1/2,0.0,0.5,41,threefold_repetition,False
693,94692,white,1-0,1.0,1.0,13,checkmate,False
694,94693,black,1/2-1/2,0.0,0.5,158,threefold_repetition,False
695,94694,white,0-1,-1.0,0.0,32,checkmate,False
696,94695,black,1/2-1/2,0.0,0.5,200,max_plies,False
697,94696,white,1/2-1/2,0.0,0.5,49,threefold_repetition,False
698,94697,black,0-1,1.0,1.0,22,checkmate,False
699,94698,white,1/2-1/2,0.0,0.5,41,threefold_repetition,False
700,94699,black,0-1,1.0,1.0,188,checkmate,False
701,94700,white,1/2-1/2,0.0,0.5,135,threefold_repetition,False
702,94701,black,0-1,1.0,1.0,96,checkmate,False
703,94702,white,1-0,1.0,1.0,107,checkmate,False
704,94703,black,1/2-1/2,0.0,0.5,141,threefold_repetition,False
705,94704,white,1/2-1/2,0.0,0.5,37,threefold_repetition,False
706,94705,black,1/2-1/2,0.0,0.5,130,threefold_repetition,False
707,94706,white,1-0,1.0,1.0,7,checkmate,False
708,94707,black,1/2-1/2,0.0,0.5,47,threefold_repetition,False
709,94708,white,1/2-1/2,0.0,0.5,200,max_plies,False
710,94709,black,1/2-1/2,0.0,0.5,177,threefold_repetition,False
711,94710,white,1/2-1/2,0.0,0.5,174,insufficient_material,False
712,94711,black,1/2-1/2,0.0,0.5,57,threefold_repetition,False
713,94712,white,1/2-1/2,0.0,0.5,200,max_plies,False
714,94713,black,1/2-1/2,0.0,0.5,153,threefold_repetition,False
715,94714,white,1-0,1.0,1.0,59,checkmate,False
716,94715,black,1/2-1/2,0.0,0.5,61,threefold_repetition,False
717,94716,white,1-0,1.0,1.0,65,checkmate,False
718,94717,black,1/2-1/2,0.0,0.5,128,threefold_repetition,False
719,94718,white,1-0,1.0,1.0,181,checkmate,False
720,94719,black,1-0,-1.0,0.0,31,checkmate,False
721,94720,white,1/2-1/2,0.0,0.5,169,threefold_repetition,False
722,94721,black,0-1,1.0,1.0,68,checkmate,False
723,94722,white,1/2-1/2,0.0,0.5,134,threefold_repetition,False
724,94723,black,1/2-1/2,0.0,0.5,200,max_plies,False
725,94724,white,1/2-1/2,0.0,0.5,67,threefold_repetition,False
726,94725,black,1/2-1/2,0.0,0.5,87,threefold_repetition,False
727,94726,white,1/2-1/2,0.0,0.5,120,threefold_repetition,False
728,94727,black,0-1,1.0,1.0,54,checkmate,False
729,94728,white,1/2-1/2,0.0,0.5,200,max_plies,False
730,94729,black,1/2-1/2,0.0,0.5,200,max_plies,False
731,94730,white,1-0,1.0,1.0,103,checkmate,False
732,94731,black,1/2-1/2,0.0,0.5,200,max_plies,False
733,94732,white,1/2-1/2,0.0,0.5,84,threefold_repetition,False
734,94733,black,1/2-1/2,0.0,0.5,52,threefold_repetition,False
735,94734,white,1-0,1.0,1.0,73,checkmate,False
736,94735,black,0-1,1.0,1.0,48,checkmate,False
737,94736,white,1/2-1/2,0.0,0.5,145,threefold_repetition,False
738,94737,black,1/2-1/2,0.0,0.5,177,threefold_repetition,False
739,94738,white,1-0,1.0,1.0,117,checkmate,False
740,94739,black,0-1,1.0,1.0,76,checkmate,False
741,94740,white,1/2-1/2,0.0,0.5,64,threefold_repetition,False
742,94741,black,1/2-1/2,0.0,0.5,130,threefold_repetition,False
743,94742,white,1-0,1.0,1.0,23,checkmate,False
744,94743,black,0-1,1.0,1.0,110,checkmate,False
745,94744,white,1-0,1.0,1.0,19,checkmate,False
746,94745,black,1/2-1/2,0.0,0.5,89,threefold_repetition,False
747,94746,white,1-0,1.0,1.0,137,checkmate,False
748,94747,black,1/2-1/2,0.0,0.5,91,threefold_repetition,False
749,94748,white,1/2-1/2,0.0,0.5,110,threefold_repetition,False
750,94749,black,1/2-1/2,0.0,0.5,200,max_plies,False
751,94750,white,1-0,1.0,1.0,139,checkmate,False
752,94751,black,0-1,1.0,1.0,136,checkmate,False
753,94752,white,1/2-1/2,0.0,0.5,164,threefold_repetition,False
754,94753,black,1/2-1/2,0.0,0.5,133,threefold_repetition,False
755,94754,white,1/2-1/2,0.0,0.5,149,stalemate,False
756,94755,black,1/2-1/2,0.0,0.5,200,max_plies,False
757,94756,white,1/2-1/2,0.0,0.5,118,threefold_repetition,False
758,94757,black,1/2-1/2,0.0,0.5,160,threefold_repetition,False
759,94758,white,1/2-1/2,0.0,0.5,84,threefold_repetition,False
760,94759,black,1/2-1/2,0.0,0.5,200,max_plies,False
761,94760,white,1-0,1.0,1.0,59,checkmate,False
762,94761,black,0-1,1.0,1.0,68,checkmate,False
763,94762,white,1-0,1.0,1.0,95,checkmate,False
764,94763,black,0-1,1.0,1.0,96,checkmate,False
765,94764,white,1/2-1/2,0.0,0.5,176,threefold_repetition,False
766,94765,black,1/2-1/2,0.0,0.5,101,threefold_repetition,False
767,94766,white,1-0,1.0,1.0,91,checkmate,False
768,94767,black,1/2-1/2,0.0,0.5,200,max_plies,False
769,94768,white,1/2-1/2,0.0,0.5,134,threefold_repetition,False
770,94769,black,1/2-1/2,0.0,0.5,69,threefold_repetition,False
771,94770,white,1-0,1.0,1.0,23,checkmate,False
772,94771,black,1/2-1/2,0.0,0.5,96,threefold_repetition,False
773,94772,white,1-0,1.0,1.0,13,checkmate,False
774,94773,black,0-1,1.0,1.0,22,checkmate,False
775,94774,white,1-0,1.0,1.0,59,checkmate,False
776,94775,black,1/2-1/2,0.0,0.5,72,threefold_repetition,False
777,94776,white,1/2-1/2,0.0,0.5,61,threefold_repetition,False
778,94777,black,1/2-1/2,0.0,0.5,140,threefold_repetition,False
779,94778,white,1/2-1/2,0.0,0.5,160,insufficient_material,False
780,94779,black,1/2-1/2,0.0,0.5,129,threefold_repetition,False
781,94780,white,1-0,1.0,1.0,45,checkmate,False
782,94781,black,0-1,1.0,1.0,60,checkmate,False
783,94782,white,1/2-1/2,0.0,0.5,151,threefold_repetition,False
784,94783,black,0-1,1.0,1.0,86,checkmate,False
785,94784,white,1/2-1/2,0.0,0.5,197,insufficient_material,False
786,94785,black,0-1,1.0,1.0,80,checkmate,False
787,94786,white,1/2-1/2,0.0,0.5,35,threefold_repetition,False
788,94787,black,0-1,1.0,1.0,12,checkmate,False
789,94788,white,1/2-1/2,0.0,0.5,25,threefold_repetition,False
790,94789,black,1/2-1/2,0.0,0.5,178,threefold_repetition,False
791,94790,white,1-0,1.0,1.0,175,checkmate,False
792,94791,black,1/2-1/2,0.0,0.5,142,threefold_repetition,False
793,94792,white,1-0,1.0,1.0,17,checkmate,False
794,94793,black,1/2-1/2,0.0,0.5,200,max_plies,False
795,94794,white,1/2-1/2,0.0,0.5,167,threefold_repetition,False
796,94795,black,0-1,1.0,1.0,130,checkmate,False
797,94796,white,1-0,1.0,1.0,7,checkmate,False
798,94797,black,0-1,1.0,1.0,102,checkmate,False
799,94798,white,1-0,1.0,1.0,57,checkmate,False
800,94799,black,1/2-1/2,0.0,0.5,92,stalemate,False
801,94800,white,1-0,1.0,1.0,43,checkmate,False
802,94801,black,1/2-1/2,0.0,0.5,142,stalemate,False
803,94802,white,1-0,1.0,1.0,43,checkmate,False
804,94803,black,1/2-1/2,0.0,0.5,183,threefold_repetition,False
805,94804,white,1-0,1.0,1.0,39,checkmate,False
806,94805,black,0-1,1.0,1.0,64,checkmate,False
807,94806,white,0-1,-1.0,0.0,18,checkmate,False
808,94807,black,0-1,1.0,1.0,20,checkmate,False
809,94808,white,1-0,1.0,1.0,63,checkmate,False
810,94809,black,1/2-1/2,0.0,0.5,91,threefold_repetition,False
811,94810,white,1-0,1.0,1.0,51,checkmate,False
812,94811,black,0-1,1.0,1.0,104,checkmate,False
813,94812,white,1-0,1.0,1.0,29,checkmate,False
814,94813,black,1/2-1/2,0.0,0.5,127,threefold_repetition,False
815,94814,white,1-0,1.0,1.0,59,checkmate,False
816,94815,black,0-1,1.0,1.0,66,checkmate,False
817,94816,white,1-0,1.0,1.0,119,checkmate,False
818,94817,black,1/2-1/2,0.0,0.5,85,threefold_repetition,False
819,94818,white,1-0,1.0,1.0,73,checkmate,False
820,94819,black,1/2-1/2,0.0,0.5,200,max_plies,False
821,94820,white,1/2-1/2,0.0,0.5,200,max_plies,False
822,94821,black,1/2-1/2,0.0,0.5,74,threefold_repetition,False
823,94822,white,1/2-1/2,0.0,0.5,77,threefold_repetition,False
824,94823,black,0-1,1.0,1.0,28,checkmate,False
825,94824,white,1/2-1/2,0.0,0.5,175,threefold_repetition,False
826,94825,black,0-1,1.0,1.0,74,checkmate,False
827,94826,white,1/2-1/2,0.0,0.5,100,threefold_repetition,False
828,94827,black,1-0,-1.0,0.0,127,checkmate,False
829,94828,white,1-0,1.0,1.0,71,checkmate,False
830,94829,black,0-1,1.0,1.0,78,checkmate,False
831,94830,white,1-0,1.0,1.0,97,checkmate,False
832,94831,black,0-1,1.0,1.0,78,checkmate,False
833,94832,white,1-0,1.0,1.0,153,checkmate,False
834,94833,black,1/2-1/2,0.0,0.5,92,threefold_repetition,False
835,94834,white,1-0,1.0,1.0,25,checkmate,False
836,94835,black,1/2-1/2,0.0,0.5,118,threefold_repetition,False
837,94836,white,1-0,1.0,1.0,37,checkmate,False
838,94837,black,1/2-1/2,0.0,0.5,164,insufficient_material,False
839,94838,white,1-0,1.0,1.0,11,checkmate,False
840,94839,black,0-1,1.0,1.0,30,checkmate,False
841,94840,white,1-0,1.0,1.0,21,checkmate,False
842,94841,black,1/2-1/2,0.0,0.5,143,threefold_repetition,False
843,94842,white,1-0,1.0,1.0,71,checkmate,False
844,94843,black,0-1,1.0,1.0,30,checkmate,False
845,94844,white,1/2-1/2,0.0,0.5,111,threefold_repetition,False
846,94845,black,0-1,1.0,1.0,50,checkmate,False
847,94846,white,1/2-1/2,0.0,0.5,36,threefold_repetition,False
848,94847,black,1/2-1/2,0.0,0.5,78,threefold_repetition,False
849,94848,white,1/2-1/2,0.0,0.5,117,threefold_repetition,False
850,94849,black,0-1,1.0,1.0,78,checkmate,False
851,94850,white,0-1,-1.0,0.0,60,checkmate,False
852,94851,black,0-1,1.0,1.0,40,checkmate,False
853,94852,white,1/2-1/2,0.0,0.5,51,threefold_repetition,False
854,94853,black,1/2-1/2,0.0,0.5,200,max_plies,False
855,94854,white,1/2-1/2,0.0,0.5,80,threefold_repetition,False
856,94855,black,1/2-1/2,0.0,0.5,81,threefold_repetition,False
857,94856,white,1/2-1/2,0.0,0.5,142,threefold_repetition,False
858,94857,black,1/2-1/2,0.0,0.5,47,threefold_repetition,False
859,94858,white,1/2-1/2,0.0,0.5,112,threefold_repetition,False
860,94859,black,1/2-1/2,0.0,0.5,93,threefold_repetition,False
861,94860,white,1-0,1.0,1.0,163,checkmate,False
862,94861,black,0-1,1.0,1.0,4,checkmate,False
863,94862,white,1-0,1.0,1.0,191,checkmate,False
864,94863,black,0-1,1.0,1.0,40,checkmate,False
865,94864,white,1/2-1/2,0.0,0.5,183,threefold_repetition,False
866,94865,black,1/2-1/2,0.0,0.5,71,threefold_repetition,False
867,94866,white,1/2-1/2,0.0,0.5,19,threefold_repetition,False
868,94867,black,1/2-1/2,0.0,0.5,170,threefold_repetition,False
869,94868,white,1-0,1.0,1.0,71,checkmate,False
870,94869,black,0-1,1.0,1.0,44,checkmate,False
871,94870,white,1-0,1.0,1.0,137,checkmate,False
872,94871,black,1/2-1/2,0.0,0.5,113,threefold_repetition,False
873,94872,white,1/2-1/2,0.0,0.5,200,max_plies,False
874,94873,black,1/2-1/2,0.0,0.5,61,threefold_repetition,False
875,94874,white,1-0,1.0,1.0,11,checkmate,False
876,94875,black,0-1,1.0,1.0,98,checkmate,False
877,94876,white,1/2-1/2,0.0,0.5,88,threefold_repetition,False
878,94877,black,1/2-1/2,0.0,0.5,33,threefold_repetition,False
879,94878,white,1/2-1/2,0.0,0.5,120,threefold_repetition,False
880,94879,black,1/2-1/2,0.0,0.5,89,threefold_repetition,False
881,94880,white,1-0,1.0,1.0,93,checkmate,False
882,94881,black,0-1,1.0,1.0,58,checkmate,False
883,94882,white,1-0,1.0,1.0,63,checkmate,False
884,94883,black,1/2-1/2,0.0,0.5,200,max_plies,False
885,94884,white,1-0,1.0,1.0,115,checkmate,False
